filename,bounding_boxes
hammer22_jpg.rf.baf0d8024ab1c91e710f588241994e51.jpg,"[{""tool"": ""Hammer"", ""bbox"": [17, 123, 416, 641]}, {""tool"": ""Screwdriver"", ""bbox"": [509, 218, 639, 260]}]"
20231102150335_jpg.rf.db50aa725ca2b905b90ccf7552262cc5.jpg,"[{""tool"": ""Ratchet"", ""bbox"": [171, 65, 265, 227]}, {""tool"": ""Adjustable spanner"", ""bbox"": [299, 450, 397, 570]}, {""tool"": ""Adjustable spanner"", ""bbox"": [354, 236, 395, 467]}, {""tool"": ""Adjustable spanner"", ""bbox"": [159, 275, 260, 405]}, {""tool"": ""Adjustable spanner"", ""bbox"": [242, 197, 316, 384]}, {""tool"": ""Hammer"", ""bbox"": [402, 150, 478, 377]}, {""tool"": ""Hammer"", ""bbox"": [130, 379, 296, 471]}, {""tool"": ""Rigid spanner"", ""bbox"": [89, 242, 180, 378]}]"
20231102151532_jpg.rf.36f3c4b8f2ac84ab651781e8073d2fb1.jpg,[]
20231102151610_jpg.rf.ec28f055a3248cb3366bf77113417955.jpg,"[{""tool"": ""Hand"", ""bbox"": [14, 318, 305, 617]}, {""tool"": ""Drill"", ""bbox"": [198, 288, 344, 385]}, {""tool"": ""Wrench"", ""bbox"": [283, 1, 308, 43]}]"
2023-08-17_17-09-01_png_jpg.rf.69dacda33c1867346b2e8eba4d43253f.jpg,"[{""tool"": ""Hammer"", ""bbox"": [201, 52, 314, 591]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [330, 81, 383, 462]}]"
2_jpg.rf.1a4e39b66bee0b0974ced612d647576e.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [248, 17, 339, 583]}]"
20231102150431_jpg.rf.b613f1d66febf01f5368b47a834cee52.jpg,"[{""tool"": ""Gas wrench"", ""bbox"": [164, 226, 286, 286]}, {""tool"": ""Gas wrench"", ""bbox"": [276, 304, 406, 483]}, {""tool"": ""Gas wrench"", ""bbox"": [177, 363, 278, 565]}]"
caliper-41-_jpg.rf.707a536158145b4ea7b7687832a80830.jpg,"[{""tool"": ""Calipers"", ""bbox"": [11, 20, 612, 601]}]"
20231102151530_jpg.rf.14f2f88084766ae42670f68683511160.jpg,[]
20231102151209_jpg.rf.da3cf1a320e9fa0f9ed0c329287a5360.jpg,"[{""tool"": ""Cutting pliers"", ""bbox"": [235, 290, 294, 420]}, {""tool"": ""Cutting pliers"", ""bbox"": [240, 285, 302, 428]}]"
000195_jpg.rf.722cdd56b465474d91ca44e53b7e2d29.jpg,"[{""tool"": ""Cutting pliers"", ""bbox"": [275, 63, 323, 562]}]"
pliers06_jpg.rf.91880f864e0857ee720dd3dca6b615ec.jpg,"[{""tool"": ""Pliers"", ""bbox"": [48, 228, 586, 384]}]"
000520_jpg.rf.f237d09a81d613f39bbc8e5a00e4f35c.jpg,"[{""tool"": ""Wrench"", ""bbox"": [73, 13, 616, 460]}, {""tool"": ""Wrench"", ""bbox"": [137, 1, 614, 214]}, {""tool"": ""Wrench"", ""bbox"": [86, 1, 594, 231]}, {""tool"": ""Wrench"", ""bbox"": [230, 33, 634, 228]}]"
20231102151001_jpg.rf.fe5f2289b1734da1ebdfe595582d9748.jpg,[]
2023-08-17_17-10-22_png_jpg.rf.87228a2c73a00dc8ee30efb94def899f.jpg,[]
000084_jpg.rf.f281d15c30ff5c995777aa42c9ce4cb7.jpg,"[{""tool"": ""Wrench"", ""bbox"": [52, 125, 577, 467]}]"
000261_jpg.rf.0c47165faefd00ae62052bf27ca4b5de.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [97, 245, 512, 374]}]"
000145_jpg.rf.21134e0b77c4944ad53c78f4263a83d9.jpg,"[{""tool"": ""Needle-nose pliers"", ""bbox"": [68, 86, 537, 546]}]"
images121_jpg.rf.05433c537d60ad160f311fac5b16ca1c.jpg,"[{""tool"": ""Pliers"", ""bbox"": [111, 15, 283, 608]}, {""tool"": ""Screwdriver"", ""bbox"": [455, 55, 515, 609]}]"
wrench08_jpg.rf.56bfea3c2839b590adc12f2a74a2c91c.jpg,"[{""tool"": ""Wrench"", ""bbox"": [19, 247, 628, 357]}]"
images201_jpg.rf.a36de98c5c3855803aa85603b6098bdf.jpg,"[{""tool"": ""Cutting pliers"", ""bbox"": [365, 20, 475, 293]}, {""tool"": ""Cutting pliers"", ""bbox"": [164, 22, 271, 301]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [24, 219, 155, 510]}, {""tool"": ""Pliers"", ""bbox"": [464, 176, 599, 548]}, {""tool"": ""Screwdriver"", ""bbox"": [282, 157, 340, 549]}]"
20231102150132_jpg.rf.95f7bdcbc74fc6e8ef762d411dd6766d.jpg,"[{""tool"": ""Ratchet"", ""bbox"": [176, 280, 211, 534]}, {""tool"": ""Ratchet"", ""bbox"": [247, 273, 344, 447]}, {""tool"": ""Ratchet"", ""bbox"": [317, 276, 364, 512]}, {""tool"": ""Ratchet"", ""bbox"": [361, 291, 394, 519]}]"
8_jpg.rf.4b0d2ad81139888995e0f4fbfbb45340.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [19, 47, 576, 574]}]"
hammer16_jpg.rf.5cfa1af36b3a642fa4004084cd73372f.jpg,"[{""tool"": ""Hammer"", ""bbox"": [30, 47, 603, 580]}]"
2023-08-17_17-08-04_png_jpg.rf.08e2df1da7f75ce0f278c57dfdf8606b.jpg,"[{""tool"": ""Hammer"", ""bbox"": [213, 21, 337, 556]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [117, 96, 190, 501]}, {""tool"": ""Screwdriver"", ""bbox"": [363, 25, 397, 547]}, {""tool"": ""Adjustable spanner"", ""bbox"": [426, 62, 509, 562]}]"
screw_driver823_jpg.rf.5d9bebc0afbec27cb82365a7996c9ccc.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [154, 41, 214, 594]}]"
2023-08-17_17-09-38_png_jpg.rf.8c036c9ddaf9e9bf1cb84b890666d98b.jpg,"[{""tool"": ""Hammer"", ""bbox"": [326, 20, 481, 547]}, {""tool"": ""Screwdriver"", ""bbox"": [364, 1, 467, 439]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [191, 89, 250, 464]}]"
20231102151635_jpg.rf.7e862ef7b6a57e4eeff7babafc11bafc.jpg,[]
2023-08-17_12-10-03_png_jpg.rf.5fa8dda35aef96bc675adbf0e22919ef.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [242, 202, 338, 609]}]"
plusdriver08_jpg.rf.3ab71e106c113d975809abc6b71500f5.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [46, 105, 567, 536]}]"
screw_driver852_jpg.rf.cfc1bae2ba7e8f18ab8f6091d1a5e8b0.jpg,"[{""tool"": ""Hammer"", ""bbox"": [141, 74, 508, 550]}, {""tool"": ""Screwdriver"", ""bbox"": [127, 87, 393, 559]}]"
2023-08-14_15-34-37_png_jpg.rf.b3a53dc1d91f36b7058f47d732c7178d.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [221, 207, 365, 590]}]"
screw_driver849_jpg.rf.7b6ddf06aa9802765968895f6208827f.jpg,"[{""tool"": ""Hammer"", ""bbox"": [160, 87, 331, 563]}, {""tool"": ""Screwdriver"", ""bbox"": [293, 371, 319, 558]}, {""tool"": ""Screwdriver"", ""bbox"": [325, 413, 347, 563]}, {""tool"": ""Screwdriver"", ""bbox"": [354, 447, 372, 554]}, {""tool"": ""Screwdriver"", ""bbox"": [377, 467, 393, 553]}]"
2023-08-17_17-10-01_png_jpg.rf.725f53b4c3a4750c76a2181310a80d91.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [123, 38, 253, 511]}, {""tool"": ""Hammer"", ""bbox"": [218, 50, 335, 583]}, {""tool"": ""Screwdriver"", ""bbox"": [320, 1, 405, 414]}]"
KakaoTalk_20230405_200152554_jpg.rf.ca9deec0fa78b1356320698e3be72971.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [85, 72, 538, 537]}]"
minusdriver07_jpg.rf.c348a272965a3cc0b27803fdf0be8129.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [155, 289, 446, 323]}]"
223000766714_001_jpg.rf.f49f4eb30e333a1b11da66fe8a82660e.jpg,"[{""tool"": ""Needle-nose pliers"", ""bbox"": [17, 22, 613, 597]}]"
000160_jpg.rf.e377584c88867efe921a4bf1ec492572.jpg,"[{""tool"": ""Needle-nose pliers"", ""bbox"": [60, 77, 523, 607]}]"
20231102150107_jpg.rf.8ef4c867bdee40c7a8edcd0d3b838e7d.jpg,[]
2023-08-17_12-10-17_png_jpg.rf.963c393717daae737055834a0ed9d5b1.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [138, 335, 370, 445]}]"
20231102151134_jpg.rf.a2cdc3677b8a29a6664ba1d97c37ef71.jpg,[]
20231102151646_jpg.rf.566614532138270eacd1bee233125eed.jpg,[]
20231102151613_jpg.rf.5bbf1cf535032d6a9045f3cebb71a7f3.jpg,"[{""tool"": ""Hand"", ""bbox"": [23, 335, 236, 607]}, {""tool"": ""Screwdriver"", ""bbox"": [304, 2, 340, 96]}, {""tool"": ""Screwdriver"", ""bbox"": [239, 1, 285, 105]}]"
Wrench-115-_JPEG_jpg.rf.b94a615e2335ab0fba13e792cbf7b584.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [22, 232, 594, 432]}]"
20231102151702_jpg.rf.10c916e86381c14f998bdd1e8c9109e3.jpg,[]
istockphoto-1135292776-612x612_jpg.rf.f9a3d70533ed4691e3e6e3ef6d6f46c6.jpg,"[{""tool"": ""Pliers"", ""bbox"": [72, 41, 564, 586]}]"
20231102150003_jpg.rf.cb7716d955e7d79c80489257c90c952e.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [269, 220, 311, 482]}]"
2023-08-17_17-07-34_png_jpg.rf.d2703cf053302ad68276575002619b4c.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [118, 96, 191, 590]}, {""tool"": ""Hammer"", ""bbox"": [251, 75, 376, 617]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [202, 79, 268, 472]}, {""tool"": ""Screwdriver"", ""bbox"": [369, 94, 402, 601]}]"
nipper05_jpg.rf.65e464b701d3d6b4381210fa6e527e4b.jpg,"[{""tool"": ""Pliers"", ""bbox"": [15, 84, 616, 546]}]"
2023-08-17_16-55-46_png_jpg.rf.1449f21b36a1b827e0b4e16bbbc08da3.jpg,"[{""tool"": ""Hammer"", ""bbox"": [343, 80, 473, 605]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [248, 114, 288, 485]}, {""tool"": ""Screwdriver"", ""bbox"": [76, 142, 260, 563]}, {""tool"": ""Adjustable spanner"", ""bbox"": [546, 125, 612, 603]}]"
000193_jpg.rf.241bf0c5bc031a068f355b007f499ddd.jpg,[]
hammer1_jpg.rf.cfb4b7cfc89f5efa17a9e5657b11bdf1.jpg,"[{""tool"": ""Hammer"", ""bbox"": [9, 29, 617, 591]}]"
Screwdriver-620-_JPEG_jpg.rf.0b1c63e94b59c798450be7e9dba77e6b.jpg,[]
images181_jpg.rf.453359fbdc473a6987ac172ff27cf515.jpg,"[{""tool"": ""Hammer"", ""bbox"": [65, 34, 277, 463]}, {""tool"": ""Pliers"", ""bbox"": [233, 211, 423, 500]}, {""tool"": ""Screwdriver"", ""bbox"": [461, 278, 527, 507]}]"
