filename,bounding_boxes
D_NQ_NP_653238-MLV42032733688_062020-F_jpg.rf.df22c3eb997a8a26215a5a582a387d4e.jpg,"[{""tool"": ""Hammer"", ""bbox"": [130, 31, 610, 407]}, {""tool"": ""Pliers"", ""bbox"": [191, 245, 509, 476]}, {""tool"": ""Screwdriver"", ""bbox"": [23, 79, 341, 260]}, {""tool"": ""Screwdriver"", ""bbox"": [55, 95, 364, 302]}, {""tool"": ""Utility knife"", ""bbox"": [335, 367, 583, 561]}]"
2023-08-17_12-09-41_png_jpg.rf.0037e9d3ccfa30488415a220fc1a81b9.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [242, 185, 417, 535]}]"
20231102151630_jpg.rf.9e236c709153402d629bf24e058e92ef.jpg,"[{""tool"": ""Backsaw"", ""bbox"": [429, 190, 520, 519]}, {""tool"": ""Backsaw"", ""bbox"": [460, 184, 555, 532]}, {""tool"": ""Gun"", ""bbox"": [201, 289, 311, 496]}, {""tool"": ""Hammer"", ""bbox"": [320, 510, 402, 615]}, {""tool"": ""Pliers"", ""bbox"": [167, 235, 278, 346]}, {""tool"": ""Wrench"", ""bbox"": [221, 495, 301, 590]}]"
2023-08-17_12-09-00_png_jpg.rf.db5e179419ca4d0c5d488a98caa60f66.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [317, 119, 394, 572]}]"
20231102151436_jpg.rf.a09cb270a073344707a09ae3fd4d662b.jpg,"[{""tool"": ""Gun"", ""bbox"": [365, 360, 641, 510]}]"
20231102151614_jpg.rf.564d314d67f7839ddcfa114689d47631.jpg,"[{""tool"": ""Gun"", ""bbox"": [292, 300, 417, 399]}, {""tool"": ""Hand"", ""bbox"": [116, 546, 221, 621]}, {""tool"": ""Wrench"", ""bbox"": [362, 9, 394, 88]}]"
000091_jpg.rf.eb36dba75f6fdf7c59c162fd7643a578.jpg,[]
caliper-25-_jpg.rf.35773df410d16919c983cc35634f2dc5.jpg,"[{""tool"": ""Calipers"", ""bbox"": [115, 170, 641, 641]}]"
000005_jpg.rf.beef5bb1108c24958b8fde60d8c17b10.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [15, 215, 641, 415]}]"
20231102151652_jpg.rf.d1736ca8fbff5c834435476436abfbcd.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [206, 81, 241, 332]}, {""tool"": ""Adjustable spanner"", ""bbox"": [32, 488, 157, 576]}, {""tool"": ""Adjustable spanner"", ""bbox"": [484, 166, 602, 304]}, {""tool"": ""Adjustable spanner"", ""bbox"": [527, 521, 622, 615]}, {""tool"": ""Backsaw"", ""bbox"": [299, 137, 413, 510]}, {""tool"": ""Cutting pliers"", ""bbox"": [2, 281, 133, 361]}, {""tool"": ""Cutting pliers"", ""bbox"": [147, 362, 246, 459]}, {""tool"": ""Drill"", ""bbox"": [66, 357, 202, 524]}, {""tool"": ""Gas wrench"", ""bbox"": [234, 73, 276, 332]}, {""tool"": ""Gas wrench"", ""bbox"": [408, 164, 493, 450]}]"
2023-08-17_17-09-23_png_jpg.rf.1a55a7cab63039f1727a2dcc50aba138.jpg,"[{""tool"": ""Hammer"", ""bbox"": [179, 57, 295, 622]}, {""tool"": ""Hammer"", ""bbox"": [274, 59, 357, 447]}, {""tool"": ""Hand"", ""bbox"": [6, 6, 45, 619]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [285, 50, 349, 417]}]"
screw_driver834_jpg.rf.b25328f51ff341a2f1e0bdea53195846.jpg,[]
51DWCz6ft0L-_AC_SX679__jpg.rf.04330b13f23625bcab369de9836cc652.jpg,"[{""tool"": ""Pliers"", ""bbox"": [1, 1, 634, 641]}]"
20231102150827_jpg.rf.e9b4c3946f3d555f35e8e69b737c039a.jpg,"[{""tool"": ""Ratchet"", ""bbox"": [269, 285, 313, 489]}]"
20231102151658_jpg.rf.2597afc2568c822678c90e7451c65373.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [1, 216, 110, 321]}, {""tool"": ""Backsaw"", ""bbox"": [292, 123, 385, 467]}, {""tool"": ""Gas wrench"", ""bbox"": [1, 389, 131, 504]}, {""tool"": ""Hammer"", ""bbox"": [205, 115, 277, 402]}]"
caliper-86-_jpg.rf.35825d6fb320059a72128f7242bed031.jpg,"[{""tool"": ""Calipers"", ""bbox"": [1, 231, 641, 417]}]"
2023-08-17_17-07-37_png_jpg.rf.8780b6dfc3f61e0bcd327428130755e1.jpg,"[{""tool"": ""Hammer"", ""bbox"": [254, 52, 406, 621]}, {""tool"": ""Hand"", ""bbox"": [1, 1, 34, 250]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [233, 72, 317, 440]}, {""tool"": ""Screwdriver"", ""bbox"": [415, 108, 468, 618]}, {""tool"": ""Adjustable spanner"", ""bbox"": [135, 69, 220, 570]}]"
screw_driver811_jpg.rf.93e0d1ce711db84254be8c6889c8101f.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [4, 103, 641, 529]}]"
tool-294-_jpg.rf.3d4b487ae7aa7b5ee6d8810857a59b1e.jpg,"[{""tool"": ""Hammer"", ""bbox"": [5, 6, 605, 612]}]"
screw_driver948_jpg.rf.5a385b89b9dc072734a3fed2faa94137.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [42, 12, 374, 319]}, {""tool"": ""Screwdriver"", ""bbox"": [119, 270, 495, 533]}, {""tool"": ""Screwdriver"", ""bbox"": [125, 43, 446, 341]}]"
2023-08-17_17-08-16_png_jpg.rf.5b1887041352082c05b0b60b2d184fb3.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [129, 69, 254, 546]}, {""tool"": ""Hammer"", ""bbox"": [312, 14, 438, 574]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [487, 125, 554, 523]}, {""tool"": ""Screwdriver"", ""bbox"": [275, 79, 322, 557]}]"
000152_jpg.rf.7cebcba9aab472bb37bb734641039462.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [7, 265, 627, 371]}]"
20231102150443_jpg.rf.82c2f1bd53098cb60e5ad96dc794aa0a.jpg,"[{""tool"": ""Gun"", ""bbox"": [365, 360, 641, 510]}]"
Hammer-1117-_JPEG_jpg.rf.d71e4cab97b08b4aa8581d69c7bab9c6.jpg,"[{""tool"": ""Hammer"", ""bbox"": [23, 30, 625, 632]}]"
radiopliers04_jpg.rf.ff2ebbfe1e8a51c8cca5b860d3b104ed.jpg,[]
istockphoto-184978759-612x612_jpg.rf.83f21974402cb3c19ee57835fcfbc503.jpg,"[{""tool"": ""Pliers"", ""bbox"": [176, 109, 545, 486]}]"
20231102151617_jpg.rf.1a0373bbfaef7e9a5d997c2b30d01c54.jpg,"[{""tool"": ""Gun"", ""bbox"": [279, 308, 411, 488]}, {""tool"": ""Gun"", ""bbox"": [215, 240, 339, 362]}, {""tool"": ""Calipers"", ""bbox"": [321, 6, 364, 96]}]"
caliper-37-_jpg.rf.81acb275a1ed8aa7bd9ec99efb169a96.jpg,"[{""tool"": ""Calipers"", ""bbox"": [92, 156, 595, 442]}]"
arrangement-yellow-tools-top-view-with-copy-space_23-2148393100_jpg.rf.37025461e2444dd8f2819ffb610e12e3.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [1, 1, 254, 205]}, {""tool"": ""Tape measure"", ""bbox"": [2, 1, 447, 634]}, {""tool"": ""Toothbrush"", ""bbox"": [1, 1, 157, 152]}, {""tool"": ""Toothbrush"", ""bbox"": [1, 152, 200, 274]}, {""tool"": ""Utility knife"", ""bbox"": [1, 285, 127, 449]}]"
caliper-72-_jpg.rf.8a89c4f51676295ca19d923f7407011d.jpg,"[{""tool"": ""Calipers"", ""bbox"": [7, 29, 641, 602]}]"
000315_jpg.rf.b1b764aee65ff27faebb8158c2d2d1a4.jpg,"[{""tool"": ""Hammer"", ""bbox"": [198, 8, 453, 595]}]"
tool-150-_jpg.rf.9ae37f1234550ece8d588e8874db1487.jpg,"[{""tool"": ""Hammer"", ""bbox"": [90, 145, 569, 386]}]"
kit11_jpg.rf.60e27eb071c591a1c889e7e7763fdceb.jpg,"[{""tool"": ""Hammer"", ""bbox"": [471, 64, 592, 182]}]"
15_jpg.rf.930ebc988a748bc6af76ce92c50d7125.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [9, 200, 637, 434]}]"
hammer21_jpg.rf.f8131a61c317cc607ef6cb6fdca39936.jpg,"[{""tool"": ""Hammer"", ""bbox"": [350, 1, 539, 641]}, {""tool"": ""Hand"", ""bbox"": [3, 1, 379, 617]}]"
000156_jpg.rf.68d194d179bee8aaf3a0c75ee85c26b7.jpg,"[{""tool"": ""Pliers"", ""bbox"": [34, 118, 623, 514]}]"
Hammer-1098-_JPEG_jpg.rf.0b1056561d7824b20a03154fd5336d26.jpg,"[{""tool"": ""Hammer"", ""bbox"": [82, 25, 528, 624]}]"
elena-rouame-9JU2CKqtw0M-unsplash_jpg.rf.38d024dba3014eaca0dfe07fcd595d96.jpg,"[{""tool"": ""Wrench"", ""bbox"": [1, 3, 302, 241]}, {""tool"": ""Wrench"", ""bbox"": [15, 485, 187, 641]}, {""tool"": ""Wrench"", ""bbox"": [205, 461, 421, 641]}, {""tool"": ""Wrench"", ""bbox"": [276, 541, 398, 641]}, {""tool"": ""Pliers"", ""bbox"": [21, 419, 541, 621]}, {""tool"": ""Ratchet"", ""bbox"": [210, 527, 381, 641]}, {""tool"": ""Screwdriver"", ""bbox"": [9, 390, 401, 475]}, {""tool"": ""Screwdriver"", ""bbox"": [1, 337, 387, 407]}, {""tool"": ""Screwdriver"", ""bbox"": [13, 312, 332, 380]}]"
Wrench-35-_JPEG_jpg.rf.ddaa711509ec05b3e63354c0cdad6854.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [9, 1, 641, 624]}]"
hammer31_jpg.rf.139e942be7c0681f4bc42fd819c129f3.jpg,"[{""tool"": ""Hammer"", ""bbox"": [277, 64, 451, 358]}]"
2023-08-17_12-09-22_png_jpg.rf.c982c35b694347c2332eeb0cf02a5cd4.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [262, 141, 435, 484]}]"
Screwdriver-535-_JPEG_jpg.rf.2f8e1654a786b2f2cd8a4a27cc1a90d3.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [72, 10, 622, 576]}]"
screw_driver850_jpg.rf.2d3ece146ebf7765b2babe0b4656d9b9.jpg,"[{""tool"": ""Screwdriver"", ""bbox"": [68, 366, 562, 467]}]"
images227_jpg.rf.ae2f52e143c97fdd8b8aea7e7401f043.jpg,"[{""tool"": ""Pliers"", ""bbox"": [447, 47, 625, 570]}, {""tool"": ""Screwdriver"", ""bbox"": [22, 93, 93, 517]}, {""tool"": ""Screwdriver"", ""bbox"": [160, 18, 257, 637]}, {""tool"": ""Screwdriver"", ""bbox"": [1, 142, 58, 517]}]"
kit5_jpg.rf.58f45c9167c1e66037cafd7c365ca970.jpg,"[{""tool"": ""Wrench"", ""bbox"": [212, 237, 472, 277]}, {""tool"": ""Wrench"", ""bbox"": [200, 224, 475, 266]}, {""tool"": ""Wrench"", ""bbox"": [193, 208, 474, 257]}, {""tool"": ""Wrench"", ""bbox"": [189, 195, 472, 246]}, {""tool"": ""Wrench"", ""bbox"": [186, 179, 470, 233]}, {""tool"": ""Hammer"", ""bbox"": [77, 370, 325, 487]}, {""tool"": ""Pliers"", ""bbox"": [313, 431, 576, 493]}, {""tool"": ""Pliers"", ""bbox"": [315, 377, 568, 437]}, {""tool"": ""Screwdriver"", ""bbox"": [330, 380, 567, 435]}, {""tool"": ""Screwdriver"", ""bbox"": [331, 329, 576, 380]}, {""tool"": ""Utility knife"", ""bbox"": [311, 161, 570, 203]}, {""tool"": ""Utility knife"", ""bbox"": [302, 137, 567, 182]}, {""tool"": ""Tape measure"", ""bbox"": [38, 478, 163, 549]}]"
2023-08-17_12-11-01_png_jpg.rf.75c24aff98378f113eef0678071959c8.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [474, 121, 549, 599]}, {""tool"": ""Hammer"", ""bbox"": [219, 127, 354, 608]}, {""tool"": ""Hand"", ""bbox"": [69, 2, 236, 374]}, {""tool"": ""Screwdriver"", ""bbox"": [362, 82, 426, 580]}]"
2023-08-17_17-09-17_png_jpg.rf.3d7602d7e2bfb79dd43ee33c6cec427b.jpg,"[{""tool"": ""Hammer"", ""bbox"": [274, 28, 395, 635]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [138, 91, 208, 496]}, {""tool"": ""Screwdriver"", ""bbox"": [388, 21, 425, 563]}]"
000146_jpg.rf.1729feeb906519b67efac0823023b723.jpg,"[{""tool"": ""Wrench"", ""bbox"": [48, 41, 113, 345]}, {""tool"": ""Wrench"", ""bbox"": [129, 47, 200, 345]}, {""tool"": ""Wrench"", ""bbox"": [203, 42, 269, 324]}, {""tool"": ""Wrench"", ""bbox"": [277, 39, 341, 327]}, {""tool"": ""Wrench"", ""bbox"": [344, 43, 407, 323]}, {""tool"": ""Wrench"", ""bbox"": [413, 41, 476, 284]}, {""tool"": ""Wrench"", ""bbox"": [485, 50, 541, 285]}, {""tool"": ""Wrench"", ""bbox"": [546, 50, 613, 308]}, {""tool"": ""Wrench"", ""bbox"": [400, 321, 467, 579]}, {""tool"": ""Wrench"", ""bbox"": [334, 315, 401, 564]}, {""tool"": ""Wrench"", ""bbox"": [270, 323, 332, 551]}, {""tool"": ""Wrench"", ""bbox"": [211, 323, 269, 528]}, {""tool"": ""Wrench"", ""bbox"": [150, 318, 199, 526]}, {""tool"": ""Wrench"", ""bbox"": [93, 317, 143, 526]}, {""tool"": ""Wrench"", ""bbox"": [49, 317, 94, 519]}, {""tool"": ""Wrench"", ""bbox"": [25, 325, 66, 514]}]"
hammer22_jpg.rf.baf0d8024ab1c91e710f588241994e51.jpg,"[{""tool"": ""Hammer"", ""bbox"": [1, 96, 462, 641]}]"
20231102150335_jpg.rf.db50aa725ca2b905b90ccf7552262cc5.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [210, 58, 308, 254]}, {""tool"": ""Adjustable spanner"", ""bbox"": [284, 183, 398, 414]}, {""tool"": ""Adjustable spanner"", ""bbox"": [209, 317, 335, 447]}, {""tool"": ""Adjustable spanner"", ""bbox"": [300, 500, 428, 615]}, {""tool"": ""Hammer"", ""bbox"": [146, 50, 269, 255]}, {""tool"": ""Hammer"", ""bbox"": [315, 205, 445, 464]}, {""tool"": ""Ratchet"", ""bbox"": [107, 230, 235, 366]}, {""tool"": ""Ratchet"", ""bbox"": [249, 163, 333, 375]}, {""tool"": ""Ratchet"", ""bbox"": [347, 97, 481, 131]}, {""tool"": ""Ratchet"", ""bbox"": [335, 454, 441, 574]}]"
20231102151532_jpg.rf.36f3c4b8f2ac84ab651781e8073d2fb1.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [484, 530, 597, 619]}, {""tool"": ""Adjustable spanner"", ""bbox"": [22, 165, 109, 375]}, {""tool"": ""Adjustable spanner"", ""bbox"": [459, 175, 604, 290]}, {""tool"": ""Gas wrench"", ""bbox"": [457, 287, 544, 467]}, {""tool"": ""Gas wrench"", ""bbox"": [299, 164, 372, 341]}, {""tool"": ""Hammer"", ""bbox"": [12, 210, 111, 407]}, {""tool"": ""Hammer"", ""bbox"": [270, 410, 422, 497]}, {""tool"": ""Handgun"", ""bbox"": [1, 264, 83, 429]}, {""tool"": ""Ratchet"", ""bbox"": [215, 124, 260, 342]}, {""tool"": ""Ratchet"", ""bbox"": [362, 170, 431, 369]}, {""tool"": ""Screwdriver"", ""bbox"": [258, 131, 279, 316]}, {""tool"": ""Screwdriver"", ""bbox"": [287, 154, 329, 321]}, {""tool"": ""Screwdriver"", ""bbox"": [304, 128, 327, 253]}, {""tool"": ""Screwdriver"", ""bbox"": [350, 130, 366, 244]}, {""tool"": ""Screwdriver"", ""bbox"": [399, 105, 416, 246]}, {""tool"": ""Wrench"", ""bbox"": [256, 106, 272, 238]}, {""tool"": ""Wrench"", ""bbox"": [324, 140, 361, 259]}, {""tool"": ""Wrench"", ""bbox"": [388, 202, 455, 316]}, {""tool"": ""Wrench"", ""bbox"": [412, 277, 448, 390]}, {""tool"": ""Wrench"", ""bbox"": [239, 505, 325, 565]}, {""tool"": ""Utility knife"", ""bbox"": [163, 379, 355, 499]}]"
20231102151610_jpg.rf.ec28f055a3248cb3366bf77113417955.jpg,"[{""tool"": ""Hand Drill"", ""bbox"": [129, 326, 346, 482]}]"
2023-08-17_17-09-01_png_jpg.rf.69dacda33c1867346b2e8eba4d43253f.jpg,"[{""tool"": ""Hammer"", ""bbox"": [197, 37, 325, 604]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [372, 79, 438, 461]}]"
2_jpg.rf.1a4e39b66bee0b0974ced612d647576e.jpg,[]
20231102150431_jpg.rf.b613f1d66febf01f5368b47a834cee52.jpg,"[{""tool"": ""Hammer"", ""bbox"": [244, 356, 354, 572]}, {""tool"": ""Pliers"", ""bbox"": [215, 391, 340, 544]}, {""tool"": ""Pliers"", ""bbox"": [191, 241, 361, 304]}]"
caliper-41-_jpg.rf.707a536158145b4ea7b7687832a80830.jpg,"[{""tool"": ""Calipers"", ""bbox"": [13, 35, 641, 586]}]"
20231102151530_jpg.rf.14f2f88084766ae42670f68683511160.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [242, 514, 371, 573]}, {""tool"": ""Drill"", ""bbox"": [1, 287, 102, 419]}, {""tool"": ""Gun"", ""bbox"": [1, 290, 67, 440]}, {""tool"": ""Hammer"", ""bbox"": [148, 69, 195, 343]}, {""tool"": ""Hammer"", ""bbox"": [256, 148, 343, 372]}, {""tool"": ""Hammer"", ""bbox"": [244, 136, 306, 382]}]"
20231102151209_jpg.rf.da3cf1a320e9fa0f9ed0c329287a5360.jpg,"[{""tool"": ""Wrench"", ""bbox"": [302, 290, 354, 453]}]"
000195_jpg.rf.722cdd56b465474d91ca44e53b7e2d29.jpg,[]
pliers06_jpg.rf.91880f864e0857ee720dd3dca6b615ec.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [36, 246, 613, 409]}, {""tool"": ""Hammer"", ""bbox"": [40, 231, 606, 383]}, {""tool"": ""Pliers"", ""bbox"": [33, 244, 610, 410]}, {""tool"": ""Ratchet"", ""bbox"": [24, 260, 597, 409]}, {""tool"": ""Screwdriver"", ""bbox"": [27, 243, 611, 417]}, {""tool"": ""Utility knife"", ""bbox"": [30, 230, 611, 411]}]"
000520_jpg.rf.f237d09a81d613f39bbc8e5a00e4f35c.jpg,"[{""tool"": ""Wrench"", ""bbox"": [42, 2, 632, 364]}, {""tool"": ""Wrench"", ""bbox"": [104, 66, 641, 455]}, {""tool"": ""Wrench"", ""bbox"": [173, 203, 641, 526]}]"
20231102151001_jpg.rf.fe5f2289b1734da1ebdfe595582d9748.jpg,"[{""tool"": ""Adjustable spanner"", ""bbox"": [541, 339, 629, 459]}, {""tool"": ""Adjustable spanner"", ""bbox"": [490, 181, 601, 252]}, {""tool"": ""Adjustable spanner"", ""bbox"": [314, 1, 381, 114]}, {""tool"": ""Adjustable spanner"", ""bbox"": [206, 507, 318, 588]}, {""tool"": ""Adjustable spanner"", ""bbox"": [179, 292, 311, 337]}, {""tool"": ""Adjustable spanner"", ""bbox"": [72, 290, 112, 492]}, {""tool"": ""Gas wrench"", ""bbox"": [444, 367, 529, 528]}, {""tool"": ""Gas wrench"", ""bbox"": [505, 286, 584, 470]}, {""tool"": ""Gas wrench"", ""bbox"": [196, 90, 242, 308]}, {""tool"": ""Hammer"", ""bbox"": [130, 308, 232, 519]}, {""tool"": ""Hammer"", ""bbox"": [66, 160, 157, 370]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [310, 408, 388, 541]}, {""tool"": ""Needle-nose pliers"", ""bbox"": [249, 355, 362, 480]}, {""tool"": ""Pliers"", ""bbox"": [410, 126, 526, 232]}, {""tool"": ""Pliers"", ""bbox"": [252, 155, 357, 272]}]"
2023-08-17_17-10-22_png_jpg.rf.87228a2c73a00dc8ee30efb94def899f.jpg,"[{""tool"": ""Hammer"", ""bbox"": [122, 38, 267, 551]}, {""tool"": ""Adjustable spanner"", ""bbox"": [239, 52, 356, 538]}, {""tool"": ""Screwdriver"", ""bbox"": [389, 30, 414, 562]}]"
000084_jpg.rf.f281d15c30ff5c995777aa42c9ce4cb7.jpg,"[{""tool"": ""Wrench"", ""bbox"": [42, 135, 598, 419]}]"
